"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Unified Software-Defined Online Network Experiment Platform for Campus Education","S. Wang; R. Gu; Y. Ji; Y. Hu; Q. Guo; Y. Tan; C. Meng","Beijing Laboratory of Advanced Information Network, Beijing University of Posts and Telecommunications, Beijing, China; Beijing Laboratory of Advanced Information Network, Beijing University of Posts and Telecommunications, Beijing, China; Beijing Laboratory of Advanced Information Network, Beijing University of Posts and Telecommunications, Beijing, China; Beijing Laboratory of Advanced Information Network, Beijing University of Posts and Telecommunications, Beijing, China; Beijing Laboratory of Advanced Information Network, Beijing University of Posts and Telecommunications, Beijing, China; Beijing Laboratory of Advanced Information Network, Beijing University of Posts and Telecommunications, Beijing, China; Beijing Laboratory of Advanced Information Network, Beijing University of Posts and Telecommunications, Beijing, China",2016 International Conference on Networking and Network Applications (NaNA),"12 Sep 2016","2016","","","299","302","With the rapid development of network science and technology, experiment course plays a more and more important role in higher education. However, network experiments in colleges and universities are of low efficiency and poor flexibility because of limitations in different operation methods, device types, vendors and location distribution. This paper describes a network experiment platform based on software-defined network to solve these limitations for educational uses. Combined with the characteristics of SDN, we divide the platform's architecture into network management layer, control layer and agent layer for communication network. The software defined platform is open, programmable, and realize centralized control and management of multi-vendor equipment located in different regions to satisfy large-scale experiments which is interdisciplinary and cross-region. At present, this platform is deployed cross several buildings in the campus of BUPT, and provides unified portal webpage for remote control through PC or intelligent phone. Hundreds of students have used the platform to complete their experiments of computer network and optical network. The next step is to control and manage more types of devices to enhance the richness and diversity of online experiments in campus education.","","978-1-4673-9803-9","10.1109/NaNA.2016.48","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7564158","Software defined networking;Educational technology;Network experiment platform;Unified control;Student experiments","Topology;Network topology;Computer architecture;IP networks;Education;Optical switches","","4","","10","IEEE","12 Sep 2016","23-25 July 2016","23-25 July 2016","IEEE","IEEE Conferences"
"Mobile Agent System for Network Topology Discovery","A. Ahmed; B. Far","Department of Electrical and Computer Engineering, University of Calgary, Canada; Department of Electrical and Computer Engineering, University of Calgary, Canada",2006 Canadian Conference on Electrical and Computer Engineering,"15 Jan 2007","2006","","","1376","1379","Current trend of increasing use of mobile devices such as PDA, Laptop, and intelligent cell phones etc., has given increased interest in wireless and mobile networks. The cost and complexity associated with infrastructure based wireless networking is leading researchers to investigate ad hoc networks. Managing ad hoc network is significantly different than managing infrastructred network. One of the major challenges in managing ad hoc network is discovery of the topology of the network on the fly. We have developed a mobile agent based system that allows for real time topology discovery of the network. As opposed to many such mobile agent based systems that utilize ""ant"" based algorithms, our system makes efficient use of the limited network resources of the ad hoc network by restricting the mobility of the agents. The mobile agent uses its mobility only to move to a new node after which it turns into a stationary agent. This paper provides an insight into designing a mobile agent based network topology discovery system using IBMcopy Aglets as well as presents our experience with an experimental approach rather than a more common simulation based approach. The paper also provides a comparison of IBM Aglets and JADE in the light of implementing a MAS for mobile ad hoc network","0840-7789","1-4244-0038-4","10.1109/CCECE.2006.277680","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4054978","Ad hoc network;network fault management;mobile agent","Mobile agents;Network topology;Ad hoc networks;Mobile ad hoc networks;Power system management;Computer network management;Mobile computing;Portable computers;Intelligent networks;Cellular phones","","3","","9","IEEE","15 Jan 2007","7-10 May 2006","7-10 May 2006","IEEE","IEEE Conferences"
"Classification of breast tumors in mammograms using a neural network: utilization of selected features","Du-Yih Tsai; H. Fujita; K. Horita; T. Endo; C. Kido; T. Ishigaki","Department of Electrical Engineering, Gifu National Company Lege of Technology, Gifu, Japan; Department of Electronics and Computer Engineering, Gifu University, Gifu, Japan; Department of Diagnostic Radiology, Aichi Cancer Center Hospital, Nagoya, Japan; Department of Radiology, Nagoya University School of Medicine, Nagoya, Japan; Department of Diagnostic Radiology, Aichi Cancer Center Hospital, Nagoya, Japan; Department of Radiology, Nagoya University School of Medicine, Nagoya, Japan","Proceedings of 1993 International Conference on Neural Networks (IJCNN-93-Nagoya, Japan)","6 Aug 2002","1993","1","","967","970 vol.1","An artificial neural network approach to classification of possible tumors into benign and malignant ones in mammograms was developed earlier by the authors (1993), and an average of 75% recognition rate was shown. In this paper the authors propose a different method for improving the recognition rate. After removing the nonuniform background trend superimposed on mammographic images, the authors calculate two selected features, the standard deviation and entropy of an image, representing the texture of the image. The two texture features are then used as input to the neural network. A set of 30 breast images consisting of 20 benign and 20 malignant tumor patterns are used for investigation. The result is achieved with 100% accuracy, an improvement of 25% over the authors' previous result. The performance of the proposed method is considered to be comparable to several-year experienced radiologists. This encouraging result indicates that this method may be useful for classification of benign and malignant tumors in mammograms.","","0-7803-1421-2","10.1109/IJCNN.1993.714072","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=714072","","Breast tumors;Intelligent networks;Neural networks;Malignant tumors;Cancer;Computer networks;Artificial neural networks;Mammography;Pattern recognition;Image recognition","","2","","11","IEEE","6 Aug 2002","25-29 Oct. 1993","25-29 Oct. 1993","IEEE","IEEE Conferences"
"Virtual network simulator: changing the simulated computer network operations landscape for joint training and exercises","L. T. C. S. Fellows","USSTRATCOM/CS74 Offitt AFB, NE","IEEE MILCOM 2004. Military Communications Conference, 2004.","15 Aug 2005","2004","2","","1080","1085 Vol. 2","The United States Strategic Command (USSTRATCOM) is a unified combatant command comprising all forces assigned to accomplish the commander's unified command plan (UCP)-assigned missions. USSTRATCOM exercises these command functions to protect and support Department of Defense (DoD) information systems and networks. Training and exercises must reflect real-world conditions and environments and extend across the full spectrum of operations. The virtual network simulator (VNS) is a realistic means to exercise fully computer network operation (CNO) effects and their impacts at all levels. VNS is a distributed simulation system designed to simulate information networks, information warfare (IW) attacks, and IW defenses. It serves as a powerful tool for training personnel in computer network defense (CND) and in recognizing computer network attacks (CNA), performing vulnerability analysis of existing or planned networks, and supporting training exercises. VNS has evolved from a standalone classroom trainer to the distributed simulation system. The paper details the keys to simulating CNO effects successfully with the VNS in support of joint exercises and training. It addresses the genesis and development of the VNS system. The paper discusses the major lessons learned and details the areas in which modeling and simulation must evolve.","","0-7803-8847-X","10.1109/MILCOM.2004.1495000","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1495000","","Computational modeling;Computer simulation;Computer networks;Information systems;Computer security;Protection;Personnel;Concrete;Information technology;Information security","","","","2","IEEE","15 Aug 2005","31 Oct.-3 Nov. 2004","31 Oct.-3 Nov. 2004","IEEE","IEEE Conferences"
"Modeling of intelligent calculations in cubic network of workstations","N. Adam; L. Vokorokos; B. Mados","Department of Computers and Informatics, Technical university of Kosice, Slovakia; Department of Computers and Informatics, Technical university of Kosice, Slovakia; Department of Computers and Informatics, Technical university of Kosice, Slovakia",2009 7th International Symposium on Applied Machine Intelligence and Informatics,"19 May 2009","2009","","","147","151","Article describes model of computation with feedforward multilayer neural network implemented in the network of workstations with cubic topology. Presented computation model is based on parallel error backpropagation algorithm with regard to characteristics of simulations implementation architecture. Effectivity of parallel implementation of feedforward multilayer neural network is represented trough the cost of computation in parallel environment of workstations. Designed computation model allows formally describe components of parallel implementation of neural network. Model provides mathematical instrument for verification of performance, used in simulation of feedforward multilayer neural network on specified hardware platform.","","978-1-4244-3801-3","10.1109/SAMI.2009.4956627","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4956627","","Intelligent networks;Workstations;Multi-layer neural network;Computational modeling;Neural networks;Computer networks;Feedforward neural networks;Concurrent computing;Network topology;Backpropagation algorithms","","","","11","IEEE","19 May 2009","30-31 Jan. 2009","30-31 Jan. 2009","IEEE","IEEE Conferences"
"Research on computer network experiment curricular system based on network technologies","P. Hehuan; W. Huiting; M. Zeyun","Tianmu College of Zhejiang A&F University, Lin'an City, Zhejiang Province, China; Tianmu College of Zhejiang A&F University, Lin'an City, Zhejiang Province, China; Tianmu College of Zhejiang A&F University, Lin'an City, Zhejiang Province, China",2011 6th International Conference on Computer Science & Education (ICCSE),"26 Sep 2011","2011","","","999","1002","Application oriented and comprehensive experiment platform shall be established under the guidance of computer network technologies. The paper illustrates the establishment of the courses as well as contents of the computer experiment curricular based on such platform. With experiment courses system, the hands-on skills and innovation abilities of students will be improved, the quality of computer experiment education will be refined and talents for the development of the society will be cultivated.","","978-1-4244-9718-8","10.1109/ICCSE.2011.6028804","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6028804","network technologies;experiment;curricular;education reform","Technological innovation;Communication system security;Educational institutions;Wireless LAN;Virtual private networks","","","","9","IEEE","26 Sep 2011","3-5 Aug. 2011","3-5 Aug. 2011","IEEE","IEEE Conferences"
"Research on Cooperative Control of Human-Computer Interaction Tools with High Recognition Rate Based on Neural Network","S. Heng; D. Yunfeng","School of Astronautics, Beijing University of Aeronautics and Astronautics, Beijing, China; School of Astronautics, Beijing University of Aeronautics and Astronautics, Beijing, China",2014 International Conference on Virtual Reality and Visualization,"1 Oct 2015","2014","","","350","354","Human-Computer Interaction (HCI) is the vital technology of Virtual Reality. The control using several different HCI tools together provides a natural and effective method of human-computer interaction. This paper provides a way of cooperative control with multi-recognition tools. The separate tools, including speech recognition tools, hand gesture recognition tools, posture recognition tools, are developed firstly. Then assign the cooperation program receives the recognition result sent from the three independent tool through UDP protocol. A neural network that fits the habits of the operator is trained. Process the three recognition results using the trained BP neural network. Higher recognition rate compared with a single HCI tool is accomplished. Operators can communicate with the machine much more naturally and effectively.","","978-1-4799-6854-1","10.1109/ICVRV.2014.6","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7281091","Human Computer Interaction;Virtual Reality;Neural Network;Cooperative Control","Speech recognition;Training;Neural networks;Human computer interaction;Gesture recognition;Speech;Virtual reality","","2","","8","IEEE","1 Oct 2015","30-31 Aug. 2014","30-31 Aug. 2014","IEEE","IEEE Conferences"
"Future network applications, Network Model, and development strategy","J. Dou; Y. Xia; X. Chen","Sichuan Network Communication Technology Key Laboratory (SC-Netcom Lab), Southwest Jiaotong University, Chengdu, China; Sichuan Network Communication Technology Key Laboratory (SC-Netcom Lab), Southwest Jiaotong University, Chengdu, China; Sichuan Network Communication Technology Key Laboratory (SC-Netcom Lab), Southwest Jiaotong University, Chengdu, China","2009 Sixth International Conference on Broadband Communications, Networks, and Systems","17 Nov 2009","2009","","","1","8","This paper focuses on important issues pertinent to future networks, i.e. future network application trend, Network Model, and NGN development strategies. The authors challenge the orthodox OSI/RM and Internet architectural representation with a point of view that it does not explain modern network operation satisfactorily and is unable to cope with service oriented trend in network computing. By re-clarifying out-of-band signaling concept in the context of networking, this paper provides an architecture representation of Internet and introduces an ONAS/RM (Open Network Application Service/Reference Model) for future networks. With regard to NGN development strategy, this paper promotes a “BSF-OES” (Backbone Substrate First, Outwards Expansion Second) strategy, in contrast to “add-on” approaches widely adopted in standards organizations and to those termed by layer-less architecture. Finally, a framework of SUPANET (Single-layer User-data switching Platform Architecture Network), developed at SC-Netcom Lab, is used to demonstrate feasibility of such strategy and how to cope with technical challenges, to protect investments, and to make smooth migration to future networks.","2150-4903","978-963-9799-49-3","10.4108/ICST.BROADNETS2009.7666","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5336337","Future Network;OSI/RM;ONAS/RM;BSF-OES;SUPANET","Next generation networking;IP networks;Web and internet services;Open systems;Computer networks;Context-aware services;Computer architecture;Context modeling;Spine;Standards organizations","","1","","23","","17 Nov 2009","14-16 Sept. 2009","14-16 Sept. 2009","IEEE","IEEE Conferences"
"Computer Network Information Security Supervision and Protection Strategy with Internet of Things Information Technology","X. Nan; R. Parthasarathy; C. Wang","School of Information Technology, NanTong Normal College, Nantong, Jiangsu, China; Faculty of Engineering, Built Environment and Information Technology, SeGi University, Kota Damansara, Malaysia; School of Microelectronics, Xidian University, Xi'an, Shaanxi, China",2024 9th International Conference on Intelligent Computing and Signal Processing (ICSP),"12 Nov 2024","2024","","","258","262","With the continuous development and popularisation of Internet of Things (IoT) technology, the regulation and protection of computer network information security has become increasingly important. The application of IoT information technology enables various devices and systems to communicate and interact with each other, however, it also brings new security challenges and risks. In this context, it is particularly urgent and necessary to develop effective regulation and protection strategies. This paper focuses on computer network information security in the Internet of Things environment, considering the rapid development of the Internet of Things and its unique security challenges, to study the regulation and protection strategies to adapt to this field. First, this content investigates the shortcomings of traditional information security strategies in dealing with the diversity, large-scale deployment, data privacy protection, real-time monitoring and cross-border integration of the IOT, and discusses the important exploration results and existing defects in the field of IOT security in the current academia and industry. Based on a step-by-step exploration of existing references and methods, this content designs a multi-level security protection system that covers security requirements from the device layer to the application layer. In threat detection, the system shows an average of 95% threat detection accuracy, ensuring efficient security monitoring. The system stability and performance evaluation experiment shows that the CPU usage maintenance rate is about 65% on average, and the memory usage is about 55% on average. The above data indicates that the system maintains good stability while operating efficiently. In the adaptive defense mechanism effect test, the system shows an average of about 3 defense mechanism adjustments per day, indicating its high adaptability in a dynamic security environment. The above experimental results jointly verify the effectiveness and reliability of the proposed security strategy in the IOT environment.","","979-8-3503-7654-8","10.1109/ICSP62122.2024.10743386","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10743386","Internet of Things Technology;Computer Network Protection;Safety Supervision Strategy;Protection Mechanism;Multilayer Security System","Adaptive systems;Information security;Signal processing;Threat assessment;Regulation;Computer networks;Real-time systems;Internet of Things;Protection;Information technology","","1","","15","IEEE","12 Nov 2024","19-21 April 2024","19-21 April 2024","IEEE","IEEE Conferences"
"Research on the Cultivation Mechanism of Red Culture in Colleges and Universities under the New Media Environment of Computer Network","W. Wang; L. Zhu; J. Liu; Y. Li; Y. Zhang","Jiangxi Science and Technology Normal University, Nanchang, China; Jiangxi Science and Technology Normal University, Nanchang, China; Jiangxi Science and Technology Normal University, Nanchang, China; Jiangxi Science and Technology Normal University, Nanchang, China; Jiangxi Science and Technology Normal University, Nanchang, China",2020 12th International Conference on Measuring Technology and Mechatronics Automation (ICMTMA),"30 Mar 2020","2020","","","949","952","At present, under the background of computer network new media environment, the communication of red culture in colleges and universities is facing many challenges, including: the right to speak of red culture communication in colleges and universities is severely challenged, and the content of red culture communication in colleges and universities is facing severe challenges. Red culture is an important part of the historical development of our country, which is full of advanced revolutionary thought and a high condensation of life value and social development thought. In the process of carrying out ideological and political education in colleges and universities, we should emphasize the guiding role of the spirit of red culture. With the continuous progress and development of socialism in our country, red culture has also been effectively developed, and has become an important carrier for the cultivation of socialist core values in our country. In the era of cultural diversification, we should persist in carrying forward red culture, lead the development of socialist core values, and be guided by socialist core values. Occupy the theoretical heights. This paper analyzes the cultivation mechanism of red culture in colleges and universities under the new media environment of computer network, optimizes the dissemination content of red culture by using network platform, innovates the mechanism of ideological and political education, and realizes the leapfrog development of red culture in colleges and universities under the new media environment of computer network.","2157-1481","978-1-7281-7081-7","10.1109/ICMTMA50254.2020.00205","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9050226","computer network;new media environment;red culture in colleges and universities;cultivation mechanism","Systematics;Mechatronics;Social networking (online);Education;Blogs;Media;Computer networks","","","","10","IEEE","30 Mar 2020","28-29 Feb. 2020","28-29 Feb. 2020","IEEE","IEEE Conferences"
"Inverse modeling of dynamical system-network architecture with identification network and adaptation network","T. Kimoto; Y. Yaginuma; S. Nagata; K. Asakawa","Computer-based Systems Laboratory, Fujitsu Laboratories Limited, Kawasaki, Japan; Computer-based Systems Laboratory, Fujitsu Laboratories Limited, Kawasaki, Japan; Fujitsu Lab. Ltd., Kawasaki, Japan; Computer-based Systems Laboratory, Fujitsu Laboratories Limited, Kawasaki, Japan",[Proceedings] 1991 IEEE International Joint Conference on Neural Networks,"12 Sep 2019","1991","","","566","571 vol.1","The authors describe a neural network architecture enabling inverse modeling of a nonlinear dynamical system. It consists of two neural networks, a system identification network and an adaptation network. The effectiveness of the proposed network architecture is examined by applying it to a digital mobile communication adaptive equalizer. In digital mobile communication, the problem of multipath fading caused by vehicular movement becomes a nonlinear dynamical system. The proposed network architecture is able to obtain an inverse model of such transmission channels and attain equalization of signal distortions. The performance of the proposed adaptive equalizer was evaluated by computer simulation. The bit error rate was found to decrease by one-third compared to that without an equalizer.<>","","0-7803-0227-3","10.1109/IJCNN.1991.170460","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=170460","","Inverse problems;Neural networks;Nonlinear dynamical systems;Mobile communication;Adaptive equalizers;System identification;Fading;Computer architecture;Nonlinear distortion;Predistortion","","1","","","IEEE","12 Sep 2019","18-21 Nov. 1991","18-21 Nov. 1991","IEEE","IEEE Conferences"
"Community Detection Based on Weighted Networks","A. Cui; D. Chen; Y. Fu","School of Computer Science and Engineering, University of Electronic Science and Technology, Chengdu, China; School of Computer Science and Engineering, University of Electronic Science and Technology, Chengdu, China; School of Computer Science and Engineering, University of Electronic Science and Technology, Chengdu, China",2008 IFIP International Conference on Network and Parallel Computing,"31 Oct 2008","2008","","","273","280","An important property of complex networks is community structure. Community detection is significant to understand the network structure and analyze the network properties. In recent years, lots of algorithms have been developed to find community structure in complex networks. These algorithms, however, are based on unweighted networks, which limits their applications. An unweighted network is only a qualitative description whether there is a connection between vertex pair, so the simple analysis of topological structure cannot depict correctly the structural characteristics of the network. But most real-world networks are weighted ones. Weighted link, whose distribution has a great effect on the property and function of a network, provides a more meticulous depict than unweighted. In this paper, we propose another community detecting algorithm taking into account weights of links. It turns to be especially suitable to the analysis of social and information networks. When tested on both computer-generated and real-world networks, it gives excellent results.","","978-0-7695-3354-4","10.1109/NPC.2008.47","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4663336","complex network;community detection;modularity;weighted network","Complex networks;Information analysis;Parallel processing;Computer science;Clustering algorithms;Testing;Computer networks;Network topology;Communication networks;IP networks","","1","","32","IEEE","31 Oct 2008","18-21 Oct. 2008","18-21 Oct. 2008","IEEE","IEEE Conferences"
"Analysis of Information Security Processing Technology Based on Computer Big Data","J. Zhang","Tianjin University of Technology, Tianjin, China","2024 International Conference on Electrical Drives, Power Electronics & Engineering (EDPEE)","31 May 2024","2024","","","510","515","With the development of science and technology, computer big data is widely used in various fields such as economy, medical care, entertainment, etc., which brings convenience but also exposes potential risks and dangers, and once the data and information leakage occurs, it often causes huge economic losses. In recent years, many application areas have seen more serious computer data and information leakage problems, so it is urgent to accelerate the improvement of computer information security technology. Compared with the information security processing technology based on computer big data, the traditional information security processing technology is less effective and cannot meet the needs of users for network information security in the context of the rapid development of computer technology. Therefore, this paper combines the characteristics of computer big data, designs a new type of computer big data information security processing technology, and provides systematic suggestions for safeguarding computer information security.","","979-8-3503-9563-1","10.1109/EDPEE61724.2024.00101","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10539791","Computer;big data;information security;algorithm","Economics;Systematics;Entertainment industry;Medical services;Big Data;Information leakage;Computer security","","","","8","IEEE","31 May 2024","27-29 Feb. 2024","27-29 Feb. 2024","IEEE","IEEE Conferences"
"Assessment of the sustainability of communication networks built on the basis of computer networks","V. Gasimov; A. Nastakalov","Computer Technologies and Cyber Security Department, Azerbaijan Technical University, H.Cavid ave., 25,, Baku, Azerbaijan; Academy of the Armed Forces of the Republic of Azerbaijan, Parliament ave., 3, Baku, Azerbaijan","2021 3rd International Congress on Human-Computer Interaction, Optimization and Robotic Applications (HORA)","25 Jun 2021","2021","","","1","6","The article is devoted to the problem of quantitative assessment of the sustainability of communication channels or, more precisely, the sustainability of communication between two neighboring network nodes built on the basis of computer technology. Here, in order to achieve more accurate results, the process of assessing the quality of communication is carried out by determining the probability of its break within one segment. To carry out the calculations, network segments that are popular in practice are considered, where a different number of devices and communication lines are used. For this purpose, the article analyzes various models of network segments and examines the assessment of their stability. In particular, the “ 1x1” model is considered, built on one network device on each side and a plurality of communication lines between them; a “1x2” model built using one network device on one side and two network devices on the other side with two communication lines; and a 2x2” model built using two network devices on each side and four communication lines. It also compares the ring topology of the network- the”1x1x1” network model consisting of three elements, with these segment models. Finally, the optimal structure of complex networks located over a large geographical area is proposed in terms of sustainability and efficiency.","","978-1-6654-4058-5","10.1109/HORA52670.2021.9461348","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9461348","network stability;probability of failure;intensity of failure;network segment;network node;communication line;network device","Computational modeling;Maintenance engineering;Reliability engineering;Stability analysis;Topology;Sustainable development;Robots","","","","7","IEEE","25 Jun 2021","11-13 June 2021","11-13 June 2021","IEEE","IEEE Conferences"
"A functional framework for the specification of artificial neural networks","M. de Francesco; C. Pellegrini","Computer Science Center, University of Genova, Geneva, Switzerland; Computer Science Center, University of Genova, Geneva, Switzerland",[Proceedings] 1991 IEEE International Joint Conference on Neural Networks,"12 Sep 2019","1991","","","1290","1295 vol.2","The authors consider artificial neural networks (ANNs) as first class objects with a double identity: a functional one, when the network is used in activation mode (the input units are clamped, the network evolves, and the results are observed on the output units, possibly the same), and a structural one, where one is interested in the internal states of the neural network. This duplicity is easily expressed in functional languages like Lisp, and besides its elegance it has interesting properties such as network composition and easy integration within symbolic reasoning. The ultimate objective of this research project is to develop an environment in which the definition and the use of ANN and the traditional symbolic processing are strongly coupled.<>","","0-7803-0227-3","10.1109/IJCNN.1991.170575","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=170575","","Artificial neural networks;Neural networks;Computer networks;Mathematical model;Computer science;Artificial intelligence","","1","","","IEEE","12 Sep 2019","18-21 Nov. 1991","18-21 Nov. 1991","IEEE","IEEE Conferences"
"Adaptive diagnosis in distributed systems","I. Rish; M. Brodie; Sheng Ma; N. Odintsova; A. Beygelzimer; G. Grabarnik; K. Hernandez","IBM Thomas J. Watson Research Center, Hawthorne, NY, USA; IBM Thomas J. Watson Research Center, Hawthorne, NY, USA; IBM Thomas J. Watson Research Center, Hawthorne, NY, USA; IBM Thomas J. Watson Research Center, Hawthorne, NY, USA; IBM Thomas J. Watson Research Center, Hawthorne, NY, USA; IBM Thomas J. Watson Research Center, Hawthorne, NY, USA; IBM Systems and Technology Group, Austin, TX, USA",IEEE Transactions on Neural Networks,"19 Sep 2005","2005","16","5","1088","1109","Real-time problem diagnosis in large distributed computer systems and networks is a challenging task that requires fast and accurate inferences from potentially huge data volumes. In this paper, we propose a cost-efficient, adaptive diagnostic technique called active probing . Probes are end-to-end test transactions that collect information about the performance of a distributed system. Active probing uses probabilistic reasoning techniques combined with information-theoretic approach, and allows a fast online inference about the current system state via active selection of only a small number of most-informative tests. We demonstrate empirically that the active probing scheme greatly reduces both the number of probes (from 60% to 75% in most of our real-life applications), and the time needed for localizing the problem when compared with nonadaptive (preplanned) probing schemes. We also provide some theoretical results on the complexity of probe selection, and the effect of ""noisy"" probes on the accuracy of diagnosis. Finally, we discuss how to model the system's dynamics using dynamic Bayesian networks (DBNs), and an efficient approximate approach called sequential multifault; empirical results demonstrate clear advantage of such approaches over ""static"" techniques that do not handle system's changes.","1941-0093","","10.1109/TNN.2005.853423","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1510712","Bayesian networks (BNs);computer networks;diagnosis;distributed systems;end-to-end transactions;information gain;probabilistic inference","Probes;System testing;Computer networks;Distributed computing;Current measurement;Instruments;Intelligent networks;Bayesian methods;Medical diagnosis;Airplanes","Algorithms;Artifacts;Artificial Intelligence;Computer Communication Networks;Computer Simulation;Information Storage and Retrieval;Models, Statistical;Pattern Recognition, Automated;Signal Processing, Computer-Assisted;Telecommunications","119","7","31","IEEE","19 Sep 2005","Sept. 2005","","IEEE","IEEE Journals"
"Host interface design for experimental, very high-speed networks","B. S. Davie","Bell Communications Research, Inc., Morristown, NJ, USA",Digest of Papers Compcon Spring '90. Thirty-Fifth IEEE Computer Society International Conference on Intellectual Leverage,"6 Aug 2002","1990","","","102","106","A critical bottleneck in very high-speed networks is the interface between host computers and the network. Some of the fundamental problems of designing such an interface to make full use of the available network bandwidth are examined. These problems are those which are independent of the nature of the underlying network and those which depend on the network. The most notable problem is the limitations of current bus bandwidths. An architecture is proposed to minimize the effects of this limitation and with the aim of providing higher speeds as bus bandwidths increase. The proposed interface consists of a network-independent part, which performs transport-level functions, and a network-dependent part, which deals with the units of multiplexing that are handled by the network. Although it is believed that the former can be (mostly) implemented by an off-the-shelf processor, the latter is likely to require a substantial amount of dedicated hardware. The requirements for this hardware and possible implementation are described.<>","","0-8186-2028-5","10.1109/CMPCON.1990.63660","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=63660","","High-speed networks;Transport protocols;Computer networks;Bandwidth;Hardware;Computer interfaces;Computer aided instruction;Velocity measurement;Delay;Computer architecture","","10","2","15","IEEE","6 Aug 2002","26 Feb.-2 March 1990","26 Feb.-2 March 1990","IEEE","IEEE Conferences"
"Spatio-temporal deep learning for EEG-fNIRS brain computer interface","H. Ghonchi; M. Fateh; V. Abolghasemi; S. Ferdowsi; M. Rezvani","Faculty of Computer Engineering, Shahrood University of Technology, Shahrood, Iran; Faculty of Computer Engineering, Shahrood University of Technology, Shahrood, Iran; School of Computer Science and Electronic Engineering, University of Essex, Wivenhoe, UK; School of Computer Science and Electronic Engineering, University of Essex, Wivenhoe, UK; Faculty of Computer Engineering, Shahrood University of Technology, Shahrood, Iran",2020 42nd Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC),"27 Aug 2020","2020","","","124","127","In this paper the classification of motor imagery brain signals is addressed. The innovative idea is to use both temporal and spatial knowledge of the input data to increase the performance. Definitely, the electrode locations on the scalp is as important as the acquired temporal signals from every individual electrode. In order to incorporate this knowledge, a deep neural network is employed in this work. Both motor-imagery EEG and bi-modal EEG-fNIRS datasets were used for this purpose. The results are compared for different scenarios and using different methods. The achieved results are promising and imply that combining both temporal and spatial information of the brain signals could be really effective and increases the performance.","2694-0604","978-1-7281-1990-8","10.1109/EMBC44109.2020.9176183","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9176183","","Electroencephalography;Feature extraction;Electrodes;Brain modeling;Machine learning;Scalp;Biological neural networks","Brain-Computer Interfaces;Deep Learning;Electroencephalography;Imagery, Psychotherapy;Neural Networks, Computer","6","","20","IEEE","27 Aug 2020","20-24 July 2020","20-24 July 2020","IEEE","IEEE Conferences"
"The simulation and analysis of phase transition in computer networks","Wei Zhang; Gen-Ke Yang; Zhi-Ming Wu","Department of Automation, Shanghai Jiaotong University, Shanghai, China; Department of Automation, Shanghai Jiaotong University, Shanghai, China; Department of Automation, Shanghai Jiaotong University, Shanghai, China",Proceedings of 2004 International Conference on Machine Learning and Cybernetics (IEEE Cat. No.04EX826),"24 Jan 2005","2004","5","","2842","2847 vol.5","Phase transition is one of the typical behavior patterns in computer networks. It affects the traffic management and congestion control greatly and proposes new challenges to the robust control of large-scale networks. This paper introduces a new feedback network model to investigate the phase transitions other than the cellular automata model used in the past. The experiments show that the resource competition and delay feedback in traffic flow control play important roles on the emergence of phase transitions. The transition points are also proved to be in sensitive to network sizes in the simulation. The criterion of the phase transition points and the boundaries of the link's bandwidth utilization near these points are also studied. The packet's increasing rate, decreasing rate and the switching probability between these two policies are three key factors affecting network behaviors. The network can be adjusted to just below the critical point by these three factors to get better performance and resource utilization while still keeping it stable.","","0-7803-8403-2","10.1109/ICMLC.2004.1378516","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1378516","","Computational modeling;Analytical models;Computer simulation;Computer networks;Computer network management;Communication system traffic control;Traffic control;Automatic control;Feedback;Robust control","","","","14","IEEE","24 Jan 2005","26-29 Aug. 2004","26-29 Aug. 2004","IEEE","IEEE Conferences"
