"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Comprehensive Review of Various Machine Learning Techniques","P. Pathak; P. Choudhary","Dept. of Computer Engineering and Applications, GLA University, Mathura, India; Dept. of Computer Engineering and Applications, GLA University, Mathura, India",Explainable Machine Learning Models and Architectures,"","2023","","","1","10","Summary <p>The creation of an intelligent system that works like a human is due to Artificial intelligence (AI). It can be broadly classified into four techniques: machine learning, machine vision, automation and Robotics and natural language processing. These domains can learn from data provided, identify the hidden pattern and make decisions with human intervention. There are three types of machine learning: supervised learning, unsupervised learning, and reinforcement learning. Thus, to reduce the risk factor while decision making, machine learning techniques are more beneficial. The benefit of machine learning is that it can do the work automatically, once it learns what to do. Therefore, in this work, we discuss the theory behind machine learning techniques and the tasks they perform such as classification, regression, clustering, etc. We also provide a review of the state of the art of several machine learning algorithms like Naive Bayes, random forest, K‐Means, SVM, etc., in detail.</p>","","9781394186563","10.1002/9781394186570.ch1","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10951821.pdf&bkn=10950239&pdfType=chapter","","Machine learning;Random forests;Machine learning algorithms;Classification algorithms;Support vector machines;Decision trees;Prediction algorithms;Vectors;Supervised learning;Training","","","","","","8 Apr 2025","","","Wiley","Wiley AI eBook Chapters"
"Optimizing Marketing Strategies: Predicting Customer Personality using Advanced Machine Learning Models","A. Aryan; S. P. Sagar; N. M. K. Varma; R. Manikanta; R. Rajashekar; G. D. Arora","Department of Artificial Intelligence & Machine Learning, Vardhaman College of Engineering, Hyderabad, Telangana, India; Department of Artificial Intelligence & Machine Learning, Vardhaman College of Engineering, Hyderabad, Telangana, India; Department of Artificial Intelligence & Machine Learning, Vardhaman College of Engineering, Hyderabad, Telangana, India; Department of Artificial Intelligence & Machine Learning, Vardhaman College of Engineering, Hyderabad, Telangana, India; Department of Artificial Intelligence & Machine Learning, Vardhaman College of Engineering, Hyderabad, Telangana, India; Department of Artificial Intelligence & Machine Learning, Vardhaman College of Engineering, Hyderabad, Telangana, India","2024 2nd International Conference on Advances in Computation, Communication and Information Technology (ICAICCIT)","13 Mar 2025","2024","1","","822","827","In the competition of modern marketing, it is highly important to foresee the correct personality profiles of customers because this may further improve the result of marketing campaigns. Therefore, in this research, three major models of machine learning are used, including Random Forest Classifier, Support Vector Machine (SVM), and Gradient Boosting Classifier, to discuss the challenges of predicting customer personalities. This study is helpful in finding unique customer segments and appropriate marketing strategies. These algorithms are valid to use for classifying customer personalities, and then determine the efficiency of it using the context also proves that through the more complex applications of such approaches, the efficacy of targeted marketing might be enhanced appropriately. Therefore, even more advanced deep learning techniques would be used at the next stage of research to further improve the forecasting accuracy and applicability in various marketing scenarios.","","979-8-3315-4121-7","10.1109/ICAICCIT64383.2024.10912234","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10912234","Customer Personality Prediction;Customer Segmentation;Random Forest Classifier Support Vector Machine (SVM);Gradient Boosting Classifier;Marketing Strategy Optimization","Support vector machines;Deep learning;Accuracy;Machine learning algorithms;Predictive models;Boosting;Prediction algorithms;Forecasting;Random forests;Optimization","","3","","20","IEEE","13 Mar 2025","28-29 Nov. 2024","28-29 Nov. 2024","IEEE","IEEE Conferences"
"Machine Learning Systems: Designs that scale","J. Smith",Manning Publications,Machine Learning Systems: Designs that scale,"","2018","","","","","Machine Learning Systems: Designs that scale is an example-rich guide that teaches you how to implement reactive design solutions in your machine learning systems to make them as reliable as a well-built web app. ","","9781617293337","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10280194.pdf&bkn=10280194&pdfType=book","reactive;machine;learning;Scala;Akka;data;model learning","","","","","","","31 Oct 2023","","","Manning","Manning eBooks"
"An overview of Machine Learning Technologies and their use in E-learning","R. Farhat; Y. Mourali; M. Jemni; H. Ezzedine","LaTICE research laboratory, Université de Tunis, Tunis, Tunisia; Faculty of Economics and Management, Université de Sfax, Sfax, Tunisia; LaTICE research laboratory, Université de Tunis, Tunis, Tunisia; Univ. Polytechnique Hauts-de-France, CNRS, UMR 8201-LAMIH, Valenciennes, France",2020 International Multi-Conference on: “Organization of Knowledge and Advanced Technologies” (OCTA),"29 Jul 2020","2020","","","1","4","Thanks to new technologies, internet, connected objects we produce a phenomenal amount of data. Putting these data in context, organizing them to be able to perceive, understand and reflect them is very important. Traditionally, human have analyzed data. However, as the volume of data surpasses, human increasingly turn to automated systems that can imitate him. Those systems able to learn from both data and changes in data in order to solve problems are called machine learning. Artificial intelligence has a major impact on e-learning research and the machine learning based methods can be implemented to improve Technology Enhanced Learning Environments (TELE). This paper is an overview of the recent findings in this research field. At first, we introduce the key concepts related to machine learning. Then, we present some recent works using machine learning in e-learning context.","","978-1-7281-6403-8","10.1109/OCTA49274.2020.9151758","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9151758","E-learning;Technology Enhanced Learning Environments;Data;Learners' traces;Machine Learning;Deep Learning","Machine learning;Machine learning algorithms;Support vector machines;Electronic learning;Computer science;Task analysis","","36","","31","IEEE","29 Jul 2020","6-8 Feb. 2020","6-8 Feb. 2020","IEEE","IEEE Conferences"
"Human-in-the-Loop Machine Learning: Active learning and annotation for human-centered AI","R. Munro",Manning Publications,Human-in-the-Loop Machine Learning: Active learning and annotation for human-centered AI,"","2021","","","","","Most machine learning systems that are deployed in the world today learn from human feedback. However, most machine learning courses focus almost exclusively on the algorithms, not the human-computer interaction part of the systems. This can leave a big knowledge gap for data scientists working in real-world machine learning, where data scientists spend more time on data management than on building algorithms. Human-in-the-Loop Machine Learning is a practical guide to optimizing the entire machine learning process, including techniques for annotation, active learning, transfer learning, and using machine learning to optimize every step of the process.","","9781617296741","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10280384.pdf&bkn=10280384&pdfType=book","","","","","","","","31 Oct 2023","","","Manning","Manning eBooks"
"Research on Edge Network Topology Optimization Based on Machine Learning","B. Wang; W. Zhang","Beijing branch, State Grid Information & Telecommunication Co., Ltd., Beijing, China; Beijing branch, State Grid Information & Telecommunication Co., Ltd., Beijing, China",2023 5th International Conference on Applied Machine Learning (ICAML),"19 Mar 2024","2023","","","41","46","Edge network topology optimization is an innovative structural design method that has made significant breakthroughs in the fields of aerospace and engineering. The use of data-driven network topology optimization has become the direction and trend of future structured topology research. At present, machine learning is fast, with greatly improved efficiency and accuracy; Machine learning can effectively solve the time-consuming problem of traditional implicit topology; And the prediction result of machine learning algorithm can be used as the Initial condition for optimizing the movable deformation component, so as to achieve the effect of rapid convergence. Network structure topology optimization can be widely applied in the field of science and technology, deepening scientific research, and promoting the continuous development of scientific productivity.","","979-8-3503-4141-6","10.1109/ICAML60083.2023.00018","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10457399","data-driven;Machine learning;Edge network;Network structure;algorithm","Productivity;Machine learning algorithms;Network topology;Deformation;Design methodology;Optimization methods;Machine learning","","4","","10","IEEE","19 Mar 2024","21-23 July 2023","21-23 July 2023","IEEE","IEEE Conferences"
"A Survey on Skin Lesion Detection and Classification using Machine Learning","R. Yadav; A. Bhat","Department of Computer Science and Engineering, Delhi Technological University, Delhi, India; Department of Computer Science and Engineering, Delhi Technological University, Delhi, India",2024 2nd International Conference on Artificial Intelligence and Machine Learning Applications Theme: Healthcare and Internet of Things (AIMLA),"21 May 2024","2024","","","1","5","The research explores how dermatologists use machine learning to quickly and accurately identify and classify skin injury. Conventional diagnosis techniques depend on visual examination, but are subjective and have different interpretations. The ability to analyze data and recognize patterns is a possible remedy for ML. The paper examines the current technology of machine learning, focusing on validation in the real world, and deals with data set variability. Although the research acknowledges the fruitfulness of deep learning (DL), the research emphasizes the benefits of traditional ML techniques regarding interpretation and processing performance. Methods for automating the analysis of skin lesions, such as feature engineering, rule-based techniques and traditional ML algorithms, have been studied. The study suggests using advanced transfer learning techniques, integrating genetic and clinical data, and refining the way artificial intelligence (AI) is explained in order to get over barriers. Intending to enhance the accessibility and correctness of skin lesion identification, the future requires collaboration between dermatology and machine learning to develop real-time diagnostic tools. By offering scalable solutions for rapid diagnosis of lesions and improved patient outcomes, this combination of medical expertise and ML capabilities has the power to revolutionize dermatology. The future of automated dermatological diagnosis is expected to be shaped by collaboration between machine learning experts and dermatologists, enabling more personalized treatment for patients.","","979-8-3503-4922-1","10.1109/AIMLA59606.2024.10531571","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10531571","skin lesion;machine learning;survey;deep learning;CNN","Machine learning algorithms;Dermatology;Transfer learning;Collaboration;Machine learning;Genetics;Skin","","7","","29","IEEE","21 May 2024","15-16 March 2024","15-16 March 2024","IEEE","IEEE Conferences"
"Multimodal Representation Learning: Advances, Trends and Challenges","S. -F. Zhang; J. -H. Zhai; B. -J. Xie; Y. Zhan; X. Wang","Hebei Branch of China Meteorological Administration Training Center, China Meteorological Administration, Baoding, China; Hebei Key Laboratory of Machine Learning and Computational Intelligence, College of Mathematics and Information Science, Hebei University, Baoding, Hebei, China; Hebei Key Laboratory of Machine Learning and Computational Intelligence, College of Mathematics and Information Science, Hebei University, Baoding, Hebei, China; Hebei Key Laboratory of Machine Learning and Computational Intelligence, College of Mathematics and Information Science, Hebei University, Baoding, Hebei, China; Hebei Key Laboratory of Machine Learning and Computational Intelligence, College of Mathematics and Information Science, Hebei University, Baoding, Hebei, China",2019 International Conference on Machine Learning and Cybernetics (ICMLC),"6 Jan 2020","2019","","","1","6","Representation learning is the base and crucial for consequential tasks, such as classification, regression, and recognition. The goal of representation learning is to automatically learning good features with deep models. Multimodal representation learning is a special representation learning, which automatically learns good features from multiple modalities, and these modalities are not independent, there are correlations and associations among modalities. Furthermore, multimodal data are usually heterogeneous. Due to the characteristics, multimodal representation learning poses many difficulties: how to combine multimodal data from heterogeneous sources; how to jointly learning features from multimodal data; how to effectively describe the correlations and associations, etc. These difficulties triggered great interest of researchers along with the upsurge of deep learning, many deep multimodal learning methods have been proposed by different researchers. In this paper, we present an overview of deep multimodal learning, especially the approaches proposed within the last decades. We provide potential readers with advances, trends and challenges, which can be very helpful to researchers in the field of machine, especially for the ones engaging in the study of multimodal deep machine learning.","2160-1348","978-1-7281-2816-0","10.1109/ICMLC48188.2019.8949228","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8949228","Multimodal;Representation learning;Machine learning;deep learning;Multimodal deep learning","","","35","","42","IEEE","6 Jan 2020","7-10 July 2019","7-10 July 2019","IEEE","IEEE Conferences"
"EEG based Seizure Detection using Machine Learning & Deep Learning Algorithms","S. Leeladithya; S. Ganesh; K. Asha; A. Ramesh; D. Ghorpade; A. Gupta","Department of Electronics & Communication Engineering, BMS Institute of Technology (Affiliated to VTU, Belagavi), Bengaluru, India; Department of Information Science and Engineering, BMS Institute of Technology (Affiliated to VTU, Belagavi), Bengaluru, India; Department of Electronics & Communication Engineering, BMS Institute of Technology (Affiliated to VTU, Belagavi), Bengaluru, India; Department of Electronics & Communication Engineering, BMS Institute of Technology (Affiliated to VTU, Belagavi), Bengaluru, India; Department of Artificial Intelligence and Machine Learning, BMS Institute of Technology (Affiliated to VTU, Belagavi), Bengaluru, India; Department of Artificial Intelligence and Machine Learning, BMS Institute of Technology (Affiliated to VTU, Belagavi), Bengaluru, India",2025 5th International Conference on Mobile Networks and Wireless Communications (ICMNWC),"28 Jan 2026","2025","","","1","6","In this work machine learning model as well as deep learning models for the detection of epileptic seizures was presented. The seizures are triggered by neuronal discharges in the brain. The epileptic seizures affect the life time of the patient if not detected properly. These seizures are detected by electroencephalography signal of the brain. The EEG signal contains different artifacts; manual diagnosis of seizure is difficult and it is error prone also. The objective of the study is detecting the seizures and finding the good and optimized ML and DL model. The feature extraction is a process of converting EEG signal into group of relevant features. Hand crafted features and raw EEG signals are considered for processing. The support vector machine model, logistic regression model and convolutional neural network and linear time invariant model reported $96 \%, 97.4 \%$, and 94% accuracy respectively. CHB-MIT data set is used for the modelling.","","979-8-3315-5664-8","10.1109/ICMNWC66779.2025.11354436","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11354436","support vector machine;convolutional neural network + linear time invariant;machine learning;deep learning;seizure;accuracy;precision","Deep learning;Support vector machines;Wireless communication;Accuracy;Machine learning algorithms;Manuals;Brain modeling;Feature extraction;Electroencephalography;Convolutional neural networks","","","","16","IEEE","28 Jan 2026","10-11 Dec. 2025","10-11 Dec. 2025","IEEE","IEEE Conferences"
"Machine learning protocol from ultrasound data for monitoring, predicting, and supporting the analysis of dam slopes","W. F. C. Rocha; A. U. Lucena; G. F. Sarmanho; R. C. Félix; S. A. Miqueleti; T. C. Dourado","Directorate of Scientific Metrology and Technology (Dimci), National Institute of Metrology, Quality and Technology (Inmetro), Duque de Caxias, Brazil; Directorate of Scientific Metrology and Technology (Dimci), National Institute of Metrology, Quality and Technology (Inmetro), Duque de Caxias, Brazil; Directorate of Scientific Metrology and Technology (Dimci), National Institute of Metrology, Quality and Technology (Inmetro), Duque de Caxias, Brazil; Directorate of Scientific Metrology and Technology (Dimci), National Institute of Metrology, Quality and Technology (Inmetro), Duque de Caxias, Brazil; Directorate of Scientific Metrology and Technology (Dimci), National Institute of Metrology, Quality and Technology (Inmetro), Duque de Caxias, Brazil; Directorate of Scientific Metrology and Technology (Dimci), National Institute of Metrology, Quality and Technology (Inmetro), Duque de Caxias, Brazil",2022 21st IEEE International Conference on Machine Learning and Applications (ICMLA),"23 Mar 2023","2022","","","1619","1623","Dam monitoring can be used as an important indicator for dam risk management. In this study, a methodology based on machine learning and ultrasound for dam safety monitoring is presented. First, a prototype dam was built to simulate different environmental conditions. Second, ultrasound images were acquired in different areas of a prototype dam. Finally, various machine learning algorithms were applied to distinguish the different regions observed in the prototype dam. The results show that it is possible to distinguish the dam regions, which is of great value for dam safety monitoring and operation.","","978-1-6654-6283-9","10.1109/ICMLA55696.2022.00084","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10069744","dam monitoring;ultrasound;machine learning","Ultrasonic imaging;Protocols;Machine learning algorithms;Dams;Prototypes;Machine learning;Safety","","9","","34","IEEE","23 Mar 2023","12-14 Dec. 2022","12-14 Dec. 2022","IEEE","IEEE Conferences"
"Research on Performance Prediction Model of Recycled Concrete Based on Machine Learning","C. Chen","School of Urban Construction and Intelligent Manufacturing, Dongguan City University, Dongguan, Guangdong, China",2024 6th International Conference on Applied Machine Learning (ICAML),"22 Jan 2026","2024","","","358","363","This research seeks to utilize machine learning methods to forecast the behavior of recycled concrete, specifically emphasizing the evaluation of its compressive strength. By gathering and manipulating recycled concrete performance data, we identified significant factors such as water-cement ratio, aggregate replacement rate, and porosity index to support the model with reliable input. In the model selection stage, we compared multiple machine learning algorithms and finally selected support vector machine as the optimal model. The model performed excellently on the test set, especially showing good prediction capabilities on evaluation indicators such as mean square error and mean absolute error. The findings demonstrate that machine learning techniques offer substantial benefits in understanding the intricate nonlinear connections in recycled concrete, offering fresh insights for the optimal utilization of recycled materials in design and engineering. This research confirms that machine learning is effective in materials science and shows its high potential in sustainable materials research. Experimental design and cross-validation guarantee the reliability and repeatability of results, offering a new method to evaluate the performance of recycled concrete with practical significance.","","979-8-3503-8022-4","10.1109/ICAML64299.2024.00071","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344301","recycled concrete;machine learning;support vector machine;compressive strength prediction;feature engineering","Support vector machines;Materials science and technology;Machine learning algorithms;Machine learning;Mean square error methods;Predictive models;Reliability engineering;Concrete;Data models;Indexes","","","","17","IEEE","22 Jan 2026","19-21 July 2024","19-21 July 2024","IEEE","IEEE Conferences"
"A Class-Incremental Learning Method for Multi-Class Support Vector Machines in Text Classification","B. -f. Zhang; J. -s. Su; X. Xu","School of Computer, National University of Defense Technology, Changsha, China; School of Computer, National University of Defense Technology, Changsha, China; School of Mechantronics Engineering and Automation, National University of Defense Technology, Changsha, China",2006 International Conference on Machine Learning and Cybernetics,"4 Mar 2009","2006","","","2581","2585","To solve multi-class problems of support vector machines (SVM) more efficiently, a novel framework, which we call class-incremental learning (CIL), is proposed in this paper. CIL consists of two phases: incremental feature selection and incremental training, for updating the knowledge of old SVM classifiers in text classification when new classes are added to the system. CIL reuses the old models of the classifier and learns only one binary sub-classifier with an additional phase of feature selection when a new class comes. In the testing phase, current classifier is applied to the vectors' projections on the sub-spaces concerned. CIL can serve as a flexible approach for all binary classification algorithms in text classification. Our experiment shows that the CIL-based SVM was not only substantially faster in training time than the popular batch SVM learning methods such as 1-against-rest, 1-against-1 and divide-by-2 but also almost competed to the best performances in effectiveness of them","2160-1348","1-4244-0061-9","10.1109/ICMLC.2006.258853","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4028499","Machine learning;class-incremental learning;support vector machines;text classification;feature selection;Internet information filtering","Learning systems;Support vector machines;Support vector machine classification;Text categorization;Machine learning;Information filtering;Information filters;Decision trees;Automation;Electronic mail","","32","","10","IEEE","4 Mar 2009","13-16 Aug. 2006","13-16 Aug. 2006","IEEE","IEEE Conferences"
